MONTH,WEEK,HOUR,TEMP
9.0,4.0,8.0,30.0
9.0,4.0,9.0,31.3
9.0,4.0,10.0,30.9
9.0,4.0,11.0,32.6
9.0,4.0,12.0,32.6
9.0,4.0,13.0,31.8
9.0,4.0,14.0,33.7
9.0,4.0,15.0,32.6
9.0,4.0,16.0,31.5
9.0,4.0,17.0,30.3
9.0,4.0,18.0,29.1
9.0,4.0,19.0,28.9
9.0,4.0,20.0,28.8
9.0,4.0,21.0,28.8
9.0,4.0,22.0,28.5
9.0,4.0,23.0,28.6
9.0,5.0,0.0,28.3
9.0,5.0,1.0,27.7
9.0,5.0,2.0,27.5
9.0,5.0,3.0,27.1
9.0,5.0,4.0,27.2
9.0,5.0,5.0,26.8
9.0,5.0,6.0,26.5
9.0,5.0,7.0,27.9
9.0,5.0,8.0,29.6
9.0,5.0,9.0,31.4
9.0,5.0,10.0,32.9
9.0,5.0,11.0,33.8
9.0,5.0,12.0,33.0
9.0,5.0,13.0,32.0
9.0,5.0,14.0,32.1
9.0,5.0,15.0,32.1
9.0,5.0,16.0,30.9
9.0,5.0,17.0,30.0
9.0,5.0,18.0,29.1
9.0,5.0,19.0,28.9
9.0,5.0,20.0,28.8
9.0,5.0,21.0,28.4
9.0,5.0,22.0,28.0
9.0,5.0,23.0,28.2
9.0,6.0,0.0,28.4
9.0,6.0,1.0,28.1
9.0,6.0,2.0,28.1
9.0,6.0,3.0,28.1
9.0,6.0,4.0,28.3
9.0,6.0,5.0,28.1
9.0,6.0,6.0,28.3
9.0,6.0,7.0,28.5
9.0,6.0,8.0,30.4
9.0,6.0,9.0,31.5
9.0,6.0,10.0,32.9
9.0,6.0,11.0,32.7
9.0,6.0,12.0,33.9
9.0,6.0,13.0,33.8
9.0,6.0,14.0,33.6
9.0,6.0,15.0,31.8
9.0,6.0,16.0,31.4
9.0,6.0,17.0,30.4
9.0,6.0,18.0,29.7
9.0,6.0,19.0,29.3
9.0,6.0,20.0,29.5
9.0,6.0,21.0,29.1
9.0,6.0,22.0,27.5
9.0,6.0,23.0,26.0
9.0,0.0,0.0,25.8
9.0,0.0,1.0,25.9
9.0,0.0,2.0,25.4
9.0,0.0,3.0,25.0
9.0,0.0,4.0,24.9
9.0,0.0,5.0,25.1
9.0,0.0,6.0,25.2
9.0,0.0,7.0,25.4
9.0,0.0,8.0,25.8
9.0,0.0,9.0,26.1
9.0,0.0,10.0,25.8
9.0,0.0,11.0,26.4
9.0,0.0,12.0,26.9
9.0,0.0,13.0,27.3
9.0,0.0,14.0,27.1
9.0,0.0,15.0,27.7
9.0,0.0,16.0,27.2
9.0,0.0,17.0,26.4
9.0,0.0,18.0,25.9
9.0,0.0,19.0,25.2
9.0,0.0,20.0,24.8
9.0,0.0,21.0,24.3
9.0,0.0,22.0,24.2
9.0,0.0,23.0,24.2
9.0,1.0,0.0,23.9
9.0,1.0,1.0,23.8
9.0,1.0,2.0,23.5
9.0,1.0,3.0,23.9
9.0,1.0,4.0,23.9
9.0,1.0,5.0,23.4
9.0,1.0,6.0,24.1
9.0,1.0,7.0,24.8
9.0,1.0,8.0,25.8
9.0,1.0,9.0,27.2
9.0,1.0,10.0,29.4
9.0,1.0,11.0,30.3
9.0,1.0,12.0,30.6
9.0,1.0,13.0,31.9
9.0,1.0,14.0,32.9
9.0,1.0,15.0,32.1
9.0,1.0,16.0,30.8
9.0,1.0,17.0,29.8
9.0,1.0,18.0,28.8
9.0,1.0,19.0,28.4
9.0,1.0,20.0,28.2
9.0,1.0,21.0,28.3
9.0,1.0,22.0,27.8
9.0,1.0,23.0,27.6
9.0,2.0,0.0,28.2
9.0,2.0,1.0,27.9
9.0,2.0,2.0,27.3
9.0,2.0,3.0,27.2
9.0,2.0,4.0,27.3
9.0,2.0,5.0,26.9
9.0,2.0,6.0,26.8
9.0,2.0,7.0,28.5
9.0,2.0,8.0,30.6
9.0,2.0,9.0,31.5
9.0,2.0,10.0,33.1
9.0,2.0,11.0,33.5
9.0,2.0,12.0,34.8
9.0,2.0,13.0,34.3
9.0,2.0,14.0,31.4
9.0,2.0,15.0,30.2
9.0,2.0,16.0,28.9
9.0,2.0,17.0,29.4
9.0,2.0,18.0,28.2
9.0,2.0,19.0,28.7
9.0,2.0,20.0,25.5
9.0,2.0,21.0,25.1
9.0,2.0,22.0,24.9
9.0,2.0,23.0,24.9
9.0,3.0,0.0,24.9
9.0,3.0,1.0,24.9
9.0,3.0,2.0,24.8
9.0,3.0,3.0,25.2
9.0,3.0,4.0,25.0
9.0,3.0,5.0,25.2
9.0,3.0,6.0,25.3
9.0,3.0,7.0,26.5
9.0,3.0,8.0,26.9
9.0,3.0,9.0,27.8
9.0,3.0,10.0,28.9
9.0,3.0,11.0,32.1
9.0,3.0,12.0,32.3
9.0,3.0,13.0,33.4
9.0,3.0,14.0,31.7
9.0,3.0,15.0,30.9
9.0,3.0,16.0,28.2
9.0,3.0,17.0,29.1
9.0,3.0,18.0,27.8
9.0,3.0,19.0,26.9
9.0,3.0,20.0,27.0
9.0,3.0,21.0,26.3
9.0,3.0,22.0,26.5
9.0,3.0,23.0,26.6
9.0,4.0,0.0,26.1
9.0,4.0,1.0,26.1
9.0,4.0,2.0,26.4
9.0,4.0,3.0,26.7
9.0,4.0,4.0,26.8
9.0,4.0,5.0,26.7
9.0,4.0,6.0,25.6
9.0,4.0,7.0,27.2
9.0,4.0,8.0,28.6
9.0,4.0,9.0,29.1
9.0,4.0,10.0,28.7
9.0,4.0,11.0,29.3
9.0,4.0,12.0,30.7
9.0,4.0,13.0,33.2
9.0,4.0,14.0,33.2
9.0,4.0,15.0,33.5
9.0,4.0,16.0,32.4
9.0,4.0,17.0,31.4
9.0,4.0,18.0,31.4
9.0,4.0,19.0,31.3
9.0,4.0,20.0,30.3
9.0,4.0,21.0,29.7
9.0,4.0,22.0,29.9
9.0,4.0,23.0,28.8
9.0,5.0,0.0,29.2
9.0,5.0,1.0,28.6
9.0,5.0,2.0,28.6
9.0,5.0,3.0,28.5
9.0,5.0,4.0,28.4
9.0,5.0,5.0,28.7
9.0,5.0,6.0,28.5
9.0,5.0,7.0,29.0
9.0,5.0,8.0,29.7
9.0,5.0,9.0,30.7
9.0,5.0,10.0,31.7
9.0,5.0,11.0,31.3
9.0,5.0,12.0,32.3
9.0,5.0,13.0,31.7
9.0,5.0,14.0,31.6
9.0,5.0,15.0,30.6
9.0,5.0,16.0,29.2
9.0,5.0,17.0,28.8
9.0,5.0,18.0,28.0
9.0,5.0,19.0,25.8
9.0,5.0,20.0,25.5
9.0,5.0,21.0,24.7
9.0,5.0,22.0,24.9
9.0,5.0,23.0,24.2
9.0,6.0,0.0,24.0
9.0,6.0,1.0,23.9
9.0,6.0,2.0,23.7
9.0,6.0,3.0,23.8
9.0,6.0,4.0,23.9
9.0,6.0,5.0,23.7
9.0,6.0,6.0,22.7
9.0,6.0,7.0,23.3
9.0,6.0,8.0,23.5
9.0,6.0,9.0,23.7
9.0,6.0,10.0,26.8
9.0,6.0,11.0,27.8
9.0,6.0,12.0,28.2
9.0,6.0,13.0,24.6
9.0,6.0,14.0,24.7
9.0,6.0,15.0,24.4
9.0,6.0,16.0,25.2
9.0,6.0,17.0,24.6
9.0,6.0,18.0,25.0
9.0,6.0,19.0,24.5
9.0,6.0,20.0,24.6
9.0,6.0,21.0,24.8
9.0,6.0,22.0,24.4
9.0,6.0,23.0,24.1
9.0,0.0,0.0,23.7
9.0,0.0,1.0,23.4
9.0,0.0,2.0,22.7
9.0,0.0,3.0,21.9
9.0,0.0,4.0,21.4
9.0,0.0,5.0,20.9
9.0,0.0,6.0,20.7
9.0,0.0,7.0,20.9
9.0,0.0,8.0,21.1
9.0,0.0,9.0,22.7
9.0,0.0,10.0,23.0
9.0,0.0,11.0,24.0
9.0,0.0,12.0,25.5
9.0,0.0,13.0,26.4
9.0,0.0,14.0,26.9
9.0,0.0,15.0,25.9
9.0,0.0,16.0,24.2
9.0,0.0,17.0,23.5
9.0,0.0,18.0,22.4
9.0,0.0,19.0,21.7
9.0,0.0,20.0,21.2
9.0,0.0,21.0,20.8
9.0,0.0,22.0,20.4
9.0,0.0,23.0,20.1
9.0,1.0,0.0,19.8
9.0,1.0,1.0,19.1
9.0,1.0,2.0,18.7
9.0,1.0,3.0,18.7
9.0,1.0,4.0,18.0
9.0,1.0,5.0,18.6
9.0,1.0,6.0,18.4
9.0,1.0,7.0,19.3
9.0,1.0,8.0,20.5
9.0,1.0,9.0,22.4
9.0,1.0,10.0,22.6
9.0,1.0,11.0,22.8
9.0,1.0,12.0,23.8
9.0,1.0,13.0,23.3
9.0,1.0,14.0,24.5
9.0,1.0,15.0,23.4
9.0,1.0,16.0,23.0
9.0,1.0,17.0,22.4
9.0,1.0,18.0,21.4
9.0,1.0,19.0,20.9
9.0,1.0,20.0,20.5
9.0,1.0,21.0,20.4
9.0,1.0,22.0,19.8
9.0,1.0,23.0,19.3
9.0,2.0,0.0,19.3
9.0,2.0,1.0,18.7
9.0,2.0,2.0,18.5
9.0,2.0,3.0,18.5
9.0,2.0,4.0,18.2
9.0,2.0,5.0,18.3
9.0,2.0,6.0,18.7
9.0,2.0,7.0,19.5
9.0,2.0,8.0,20.1
9.0,2.0,9.0,21.3
9.0,2.0,10.0,22.2
9.0,2.0,11.0,22.7
9.0,2.0,12.0,23.3
9.0,2.0,13.0,22.8
9.0,2.0,14.0,21.2
9.0,2.0,15.0,20.9
9.0,2.0,16.0,21.4
9.0,2.0,17.0,21.0
9.0,2.0,18.0,20.7
9.0,2.0,19.0,20.6
9.0,2.0,20.0,20.4
9.0,2.0,21.0,20.3
9.0,2.0,22.0,20.3
9.0,2.0,23.0,20.2
9.0,3.0,0.0,20.1
9.0,3.0,1.0,19.9
9.0,3.0,2.0,20.0
9.0,3.0,3.0,20.2
9.0,3.0,4.0,20.1
9.0,3.0,5.0,19.5
9.0,3.0,6.0,20.1
9.0,3.0,7.0,21.1
9.0,3.0,8.0,22.8
9.0,3.0,9.0,24.1
9.0,3.0,10.0,26.0
9.0,3.0,11.0,26.8
9.0,3.0,12.0,27.7
9.0,3.0,13.0,28.0
9.0,3.0,14.0,27.0
9.0,3.0,15.0,28.5
9.0,3.0,16.0,27.8
9.0,3.0,17.0,26.5
9.0,3.0,18.0,25.7
9.0,3.0,19.0,25.5
9.0,3.0,20.0,25.4
9.0,3.0,21.0,25.0
9.0,3.0,22.0,24.6
9.0,3.0,23.0,23.8
9.0,4.0,0.0,22.8
9.0,4.0,1.0,23.4
9.0,4.0,2.0,23.2
9.0,4.0,3.0,22.9
9.0,4.0,4.0,22.9
9.0,4.0,5.0,22.6
9.0,4.0,6.0,22.6
9.0,4.0,7.0,22.8
9.0,4.0,8.0,23.3
9.0,4.0,9.0,23.8
9.0,4.0,10.0,24.4
9.0,4.0,11.0,24.3
9.0,4.0,12.0,24.0
9.0,4.0,13.0,23.7
9.0,4.0,14.0,23.7
9.0,4.0,15.0,23.7
9.0,4.0,16.0,23.6
9.0,4.0,17.0,23.9
9.0,4.0,18.0,23.2
9.0,4.0,19.0,23.1
9.0,4.0,20.0,23.0
9.0,4.0,21.0,23.1
9.0,4.0,22.0,23.0
9.0,4.0,23.0,22.9
9.0,5.0,0.0,22.6
9.0,5.0,1.0,22.6
9.0,5.0,2.0,22.2
9.0,5.0,3.0,22.0
9.0,5.0,4.0,21.9
9.0,5.0,5.0,22.0
9.0,5.0,6.0,22.1
9.0,5.0,7.0,22.7
9.0,5.0,8.0,23.8
9.0,5.0,9.0,25.7
9.0,5.0,10.0,26.9
9.0,5.0,11.0,26.8
9.0,5.0,12.0,26.6
9.0,5.0,13.0,26.8
9.0,5.0,14.0,26.2
9.0,5.0,15.0,25.5
9.0,5.0,16.0,25.2
9.0,5.0,17.0,24.4
9.0,5.0,18.0,23.7
9.0,5.0,19.0,23.7
9.0,5.0,20.0,23.4
9.0,5.0,21.0,22.8
9.0,5.0,22.0,23.0
9.0,5.0,23.0,22.9
9.0,6.0,0.0,22.9
9.0,6.0,1.0,22.8
9.0,6.0,2.0,22.7
9.0,6.0,3.0,22.7
9.0,6.0,4.0,22.2
9.0,6.0,5.0,22.3
9.0,6.0,6.0,22.1
9.0,6.0,7.0,22.6
9.0,6.0,8.0,23.0
9.0,6.0,9.0,23.4
9.0,6.0,10.0,24.0
9.0,6.0,11.0,24.7
9.0,6.0,12.0,24.1
9.0,6.0,13.0,22.8
9.0,6.0,14.0,22.7
9.0,6.0,15.0,22.5
9.0,6.0,16.0,22.9
9.0,6.0,17.0,21.7
9.0,6.0,18.0,22.0
9.0,6.0,19.0,22.0
9.0,6.0,20.0,22.6
9.0,6.0,21.0,22.2
9.0,6.0,22.0,22.0
9.0,6.0,23.0,21.9
9.0,0.0,0.0,21.6
9.0,0.0,1.0,21.7
9.0,0.0,2.0,21.3
9.0,0.0,3.0,21.3
9.0,0.0,4.0,21.1
9.0,0.0,5.0,21.0
9.0,0.0,6.0,21.0
9.0,0.0,7.0,21.2
9.0,0.0,8.0,21.7
9.0,0.0,9.0,22.7
9.0,0.0,10.0,23.4
9.0,0.0,11.0,23.1
9.0,0.0,12.0,24.3
9.0,0.0,13.0,24.5
9.0,0.0,14.0,24.8
9.0,0.0,15.0,24.8
9.0,0.0,16.0,24.3
9.0,0.0,17.0,24.3
9.0,0.0,18.0,23.6
9.0,0.0,19.0,22.9
9.0,0.0,20.0,22.8
9.0,0.0,21.0,22.6
9.0,0.0,22.0,21.6
9.0,0.0,23.0,21.7
10.0,1.0,0.0,21.9
10.0,1.0,1.0,21.3
10.0,1.0,2.0,20.8
10.0,1.0,3.0,21.0
10.0,1.0,4.0,20.5
10.0,1.0,5.0,20.4
10.0,1.0,6.0,20.7
10.0,1.0,7.0,21.2
10.0,1.0,8.0,20.8
10.0,1.0,9.0,22.5
10.0,1.0,10.0,23.8
10.0,1.0,11.0,24.4
10.0,1.0,12.0,22.4
10.0,1.0,13.0,24.1
10.0,1.0,14.0,25.1
10.0,1.0,15.0,26.2
10.0,1.0,16.0,26.1
10.0,1.0,17.0,25.5
10.0,1.0,18.0,24.7
10.0,1.0,19.0,24.5
10.0,1.0,20.0,24.9
10.0,1.0,21.0,25.4
10.0,1.0,22.0,24.0
10.0,1.0,23.0,24.7
10.0,2.0,0.0,24.5
10.0,2.0,1.0,24.2
10.0,2.0,2.0,23.7
10.0,2.0,3.0,23.7
10.0,2.0,4.0,23.2
10.0,2.0,5.0,22.5
10.0,2.0,6.0,22.2
10.0,2.0,7.0,23.1
10.0,2.0,8.0,25.1
10.0,2.0,9.0,27.1
10.0,2.0,10.0,28.9
10.0,2.0,11.0,30.2
10.0,2.0,12.0,31.4
10.0,2.0,13.0,31.6
10.0,2.0,14.0,31.3
10.0,2.0,15.0,29.4
10.0,2.0,16.0,28.5
10.0,2.0,17.0,27.8
10.0,2.0,18.0,26.9
10.0,2.0,19.0,26.4
10.0,2.0,20.0,25.7
10.0,2.0,21.0,25.6
10.0,2.0,22.0,26.2
10.0,2.0,23.0,25.6
10.0,3.0,0.0,25.1
10.0,3.0,1.0,24.5
10.0,3.0,2.0,24.7
10.0,3.0,3.0,24.9
10.0,3.0,4.0,24.1
10.0,3.0,5.0,23.4
10.0,3.0,6.0,22.0
10.0,3.0,7.0,21.9
10.0,3.0,8.0,22.7
10.0,3.0,9.0,22.8
10.0,3.0,10.0,23.6
10.0,3.0,11.0,23.2
10.0,3.0,12.0,24.0
10.0,3.0,13.0,24.3
10.0,3.0,14.0,24.2
10.0,3.0,15.0,23.4
10.0,3.0,16.0,22.2
10.0,3.0,17.0,22.3
10.0,3.0,18.0,22.1
10.0,3.0,19.0,22.3
10.0,3.0,20.0,22.4
10.0,3.0,21.0,22.5
10.0,3.0,22.0,22.6
10.0,3.0,23.0,21.9
10.0,4.0,0.0,22.3
10.0,4.0,1.0,23.5
10.0,4.0,2.0,24.0
10.0,4.0,3.0,24.6
10.0,4.0,4.0,24.1
10.0,4.0,5.0,23.9
10.0,4.0,6.0,23.6
10.0,4.0,7.0,24.4
10.0,4.0,8.0,25.1
10.0,4.0,9.0,25.8
10.0,4.0,10.0,27.6
10.0,4.0,11.0,27.2
10.0,4.0,12.0,29.2
10.0,4.0,13.0,29.6
10.0,4.0,14.0,28.8
10.0,4.0,15.0,27.8
10.0,4.0,16.0,27.9
10.0,4.0,17.0,27.2
10.0,4.0,18.0,26.6
10.0,4.0,19.0,26.3
10.0,4.0,20.0,25.7
10.0,4.0,21.0,25.1
10.0,4.0,22.0,24.4
10.0,4.0,23.0,23.9
10.0,5.0,0.0,24.4
10.0,5.0,1.0,24.0
10.0,5.0,2.0,24.1
10.0,5.0,3.0,23.7
10.0,5.0,4.0,23.5
10.0,5.0,5.0,23.1
10.0,5.0,6.0,22.0
10.0,5.0,7.0,22.6
10.0,5.0,8.0,22.5
10.0,5.0,9.0,22.8
10.0,5.0,10.0,22.4
10.0,5.0,11.0,21.7
10.0,5.0,12.0,21.0
10.0,5.0,13.0,21.0
10.0,5.0,14.0,20.9
10.0,5.0,15.0,20.4
10.0,5.0,16.0,20.5
10.0,5.0,17.0,20.0
10.0,5.0,18.0,19.9
10.0,5.0,19.0,19.8
10.0,5.0,20.0,19.5
10.0,5.0,21.0,19.2
10.0,5.0,22.0,19.2
10.0,5.0,23.0,19.0
10.0,6.0,0.0,19.2
10.0,6.0,1.0,19.2
10.0,6.0,2.0,19.3
10.0,6.0,3.0,19.3
10.0,6.0,4.0,19.3
10.0,6.0,5.0,19.5
10.0,6.0,6.0,19.6
10.0,6.0,7.0,19.7
10.0,6.0,8.0,20.1
10.0,6.0,9.0,20.7
10.0,6.0,10.0,21.9
10.0,6.0,11.0,22.5
10.0,6.0,12.0,22.3
10.0,6.0,13.0,22.6
10.0,6.0,14.0,22.3
10.0,6.0,15.0,22.6
10.0,6.0,16.0,22.6
10.0,6.0,17.0,22.2
10.0,6.0,18.0,21.9
10.0,6.0,19.0,22.1
10.0,6.0,20.0,22.3
10.0,6.0,21.0,22.4
10.0,6.0,22.0,22.0
10.0,6.0,23.0,21.9
10.0,0.0,0.0,21.8
10.0,0.0,1.0,21.6
10.0,0.0,2.0,21.2
10.0,0.0,3.0,21.4
10.0,0.0,4.0,21.1
10.0,0.0,5.0,20.9
10.0,0.0,6.0,20.9
10.0,0.0,7.0,22.1
10.0,0.0,8.0,24.0
10.0,0.0,9.0,25.3
10.0,0.0,10.0,27.6
10.0,0.0,11.0,28.6
10.0,0.0,12.0,28.8
10.0,0.0,13.0,29.6
10.0,0.0,14.0,27.5
10.0,0.0,15.0,28.7
10.0,0.0,16.0,28.0
10.0,0.0,17.0,27.3
10.0,0.0,18.0,26.8
10.0,0.0,19.0,26.4
10.0,0.0,20.0,26.1
10.0,0.0,21.0,25.7
10.0,0.0,22.0,23.6
10.0,0.0,23.0,23.5
10.0,1.0,0.0,24.0
10.0,1.0,1.0,24.7
10.0,1.0,2.0,22.8
10.0,1.0,3.0,22.6
10.0,1.0,4.0,22.0
10.0,1.0,5.0,21.1
10.0,1.0,6.0,20.9
10.0,1.0,7.0,20.9
10.0,1.0,8.0,20.6
10.0,1.0,9.0,20.1
10.0,1.0,10.0,19.4
10.0,1.0,11.0,19.3
10.0,1.0,12.0,19.2
10.0,1.0,13.0,19.5
10.0,1.0,14.0,18.4
10.0,1.0,15.0,18.5
10.0,1.0,16.0,16.9
10.0,1.0,17.0,16.5
10.0,1.0,18.0,15.8
10.0,1.0,19.0,15.8
10.0,1.0,20.0,15.4
10.0,1.0,21.0,15.7
10.0,1.0,22.0,15.3
10.0,1.0,23.0,15.2
10.0,2.0,0.0,15.2
10.0,2.0,1.0,15.2
10.0,2.0,2.0,15.3
10.0,2.0,3.0,15.4
10.0,2.0,4.0,15.4
10.0,2.0,5.0,15.4
10.0,2.0,6.0,15.6
10.0,2.0,7.0,15.5
10.0,2.0,8.0,15.4
10.0,2.0,9.0,15.1
10.0,2.0,10.0,15.1
10.0,2.0,11.0,15.6
10.0,2.0,12.0,16.1
10.0,2.0,13.0,16.2
10.0,2.0,14.0,16.7
10.0,2.0,15.0,17.1
10.0,2.0,16.0,16.6
10.0,2.0,17.0,15.8
10.0,2.0,18.0,16.2
10.0,2.0,19.0,16.8
10.0,2.0,20.0,17.1
10.0,2.0,21.0,17.2
10.0,2.0,22.0,16.8
10.0,2.0,23.0,16.2
10.0,3.0,0.0,16.2
10.0,3.0,1.0,16.2
10.0,3.0,2.0,15.8
10.0,3.0,3.0,15.5
10.0,3.0,4.0,15.9
10.0,3.0,5.0,16.1
10.0,3.0,6.0,16.0
10.0,3.0,7.0,16.7
10.0,3.0,8.0,17.5
10.0,3.0,9.0,18.0
10.0,3.0,10.0,18.7
10.0,3.0,11.0,19.4
10.0,3.0,12.0,19.3
10.0,3.0,13.0,20.1
10.0,3.0,14.0,20.7
10.0,3.0,15.0,20.4
10.0,3.0,16.0,20.4
10.0,3.0,17.0,19.7
10.0,3.0,18.0,18.2
10.0,3.0,19.0,18.2
10.0,3.0,20.0,17.9
10.0,3.0,21.0,17.2
10.0,3.0,22.0,17.0
10.0,3.0,23.0,16.6
10.0,4.0,0.0,15.7
